VIN,County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Latitude,Longitude
3C3CFFGE8D,King,Bellevue,WA,98004.0,2013,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.202397,47.619252
3FMTK3SUXN,King,Bellevue,WA,98006.0,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.144149,47.560742
JTDKN3DP3D,King,Auburn,WA,98002.0,2013,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2202561,47.3077398
5YJSA1E27G,King,Bellevue,WA,98006.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.144149,47.560742
5YJXCAE46J,King,Sammamish,WA,98075.0,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.0181135,47.5880568
5YJSA1E64P,King,Bellevue,WA,98004.0,2023,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.202397,47.619252
JTDKARFP9H,Thurston,Olympia,WA,98506.0,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.86491,47.07503
KNDC3DLC8P,King,Seattle,WA,98133.0,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.342434,47.736655
5YJSA1E13G,King,Seattle,WA,98125.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.304356,47.715668
5YJYGAEE5M,Yakima,Selah,WA,98942.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-120.5517376,46.6678647
JHMZC5F12K,King,Seattle,WA,98177.0,2019,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.3691687,47.7403542
5YJ3E1EA3R,King,Kirkland,WA,98033.0,2024,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1925969,47.676241
7SAYGAEE6N,King,Bellevue,WA,98005.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.167394,47.614119
WBY8P6C06L,King,Seattle,WA,98144.0,2020,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.3016563,47.5858977
1FMCU0E12P,Kitsap,Port Orchard,WA,98366.0,2023,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.6064912,47.5236145
WVGRMPE22M,King,Seattle,WA,98178.0,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2453,47.499708
1G1RA6E47C,King,Seattle,WA,98133.0,2012,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.342434,47.736655
YV4BR0CKXK,King,Sammamish,WA,98074.0,2019,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.0430602,47.6259676
KM8S7DA22N,King,Seattle,WA,98122.0,2022,HYUNDAI,SANTA FE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.3128637,47.6104992
KNDCT3L12P,King,Kirkland,WA,98033.0,2023,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1925969,47.676241
3FMTK3SUXM,King,Redmond,WA,98052.0,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1207376,47.6705374
5YJ3E1EC9N,Clark,Vancouver,WA,98685.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.688741,45.711311
YV4BR0CL9K,King,Kirkland,WA,98034.0,2019,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.2026532,47.7210518
1G1FZ6S05K,Clark,Vancouver,WA,98682.0,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.5286031,45.6686601
5NMMCET12R,King,Kenmore,WA,98028.0,2024,GENESIS,GV70,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2478069,47.75817
JTMFB3FV8P,King,Redmond,WA,98052.0,2023,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.1207376,47.6705374
YV4ED3UL3P,King,Redmond,WA,98052.0,2023,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1207376,47.6705374
5YJSA1H27F,King,Kirkland,WA,98033.0,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.1925969,47.676241
1C4JJXR68M,Kitsap,Poulsbo,WA,98370.0,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,-122.6368884,47.7469547
1FTVW1EL0P,King,Kent,WA,98042.0,2023,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1145138,47.3581107
WBY33AW07P,Clark,Camas,WA,98607.0,2023,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.4220033,45.6092439
2C4RC1L77J,Kitsap,Silverdale,WA,98383.0,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.7035285,47.660204
YV4H60CF7R,Clark,Vancouver,WA,98683.0,2024,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.515805,45.604689
7FCTGAAA0P,King,Renton,WA,98055.0,2023,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2003346,47.4487206
KMUKB4SA2R,King,Bothell,WA,98011.0,2024,GENESIS,GV60,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.201408,47.754528
KNDPZDAH4P,Clark,Vancouver,WA,98664.0,2023,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.575383,45.620105
YV4H60CL1N,Kitsap,Bainbridge Island,WA,98110.0,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.5305071,47.6400595
7PDSGABA7P,King,Seattle,WA,98122.0,2023,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3128637,47.6104992
5YJXCDE27L,King,Seattle,WA,98125.0,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.304356,47.715668
WMEEJ9AA9F,King,Kirkland,WA,98034.0,2015,SMART,FORTWO ELECTRIC DRIVE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.2026532,47.7210518
3FMTK3SS3N,King,Redmond,WA,98052.0,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.1207376,47.6705374
KM8KNDAF0P,King,Seattle,WA,98146.0,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.3551826,47.5000521
1G1FW6S03P,King,Kirkland,WA,98034.0,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.2026532,47.7210518
7PDSGCBA3R,King,Bothell,WA,98011.0,2024,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-122.201408,47.754528
1G1FX6S08J,Clark,Vancouver,WA,98684.0,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.5241377,45.6278995
YV4H60DX3P,King,Seattle,WA,98125.0,2023,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,-122.304356,47.715668
1G1FZ6S00P,Yakima,Yakima,WA,98908.0,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,-120.611068,46.596645
5YJXCAE21J,King,Kirkland,WA,98033.0,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,-122.1925969,47.676241
